time_paris,vol_mean,count
2019-10-01 12:05:00+02:00,4.642613515544918e-06,482
2019-10-01 12:06:00+02:00,2.6620573428995197e-06,354
2019-10-01 12:07:00+02:00,9.313310999640525e-07,253
2019-10-01 12:08:00+02:00,3.086328782018327e-06,229
2019-10-01 12:09:00+02:00,2.3882967276645475e-06,296
2019-10-01 12:10:00+02:00,1.3942822975595643e-06,338
2019-10-01 12:11:00+02:00,4.908023642720001e-07,240
2019-10-01 12:12:00+02:00,4.0830429199094915e-06,606
2019-10-01 12:13:00+02:00,2.8656493757799206e-06,329
2019-10-01 12:14:00+02:00,1.1015138668554568e-06,214
2019-10-01 12:15:00+02:00,3.078790712381112e-06,727
2019-10-01 12:16:00+02:00,4.15705832405714e-06,510
2019-10-01 12:17:00+02:00,1.6390673247085807e-06,503
2019-10-01 12:18:00+02:00,1.3907593458781005e-06,508
2019-10-01 12:19:00+02:00,2.9624190840444167e-06,318
2019-10-01 12:20:00+02:00,4.514502392493973e-06,313
2019-10-01 12:21:00+02:00,9.898535077754625e-07,119
2019-10-01 12:22:00+02:00,3.973532138601047e-06,326
2019-10-01 12:23:00+02:00,0.0,96
2019-10-01 12:24:00+02:00,3.5024027161372496e-06,269
2019-10-01 12:25:00+02:00,1.6356225525466885e-06,144
2019-10-01 12:26:00+02:00,2.713603038206901e-06,217
2019-10-01 12:27:00+02:00,1.3158080869649339e-06,179
2019-10-01 12:28:00+02:00,1.7281101732924576e-06,409
2019-10-01 12:29:00+02:00,2.839085831419143e-06,332
2019-10-01 12:30:00+02:00,9.73721687124741e-07,121
2019-10-01 12:31:00+02:00,4.75081952185981e-06,124
2019-10-01 12:32:00+02:00,1.724132158209706e-06,205
2019-10-01 12:33:00+02:00,4.3812313939631e-06,242
2019-10-01 12:34:00+02:00,3.6681846477033776e-06,289
2019-10-01 12:35:00+02:00,1.9675638826644657e-06,419
2019-10-01 12:36:00+02:00,2.094213436213843e-06,225
2019-10-01 12:37:00+02:00,2.0592621221680204e-06,286
2019-10-01 12:38:00+02:00,3.5700791828700816e-06,297
2019-10-01 12:39:00+02:00,3.334144645719977e-06,106
2019-10-01 12:40:00+02:00,1.7199034181817904e-06,137
2019-10-01 12:41:00+02:00,3.1171601613999078e-06,189
2019-10-01 12:42:00+02:00,3.5445124465726965e-06,399
2019-10-01 12:43:00+02:00,2.304137182842937e-06,358
2019-10-01 12:44:00+02:00,1.9243339922405853e-06,245
2019-10-01 12:45:00+02:00,1.8193724236665147e-06,324
2019-10-01 12:46:00+02:00,1.5359778385492086e-06,307
2019-10-01 12:47:00+02:00,2.3637153794399827e-06,349
2019-10-01 12:48:00+02:00,1.3045914579476403e-06,271
2019-10-01 12:49:00+02:00,2.198606665874054e-06,268
2019-10-01 12:50:00+02:00,2.789879374370834e-06,169
2019-10-01 12:51:00+02:00,4.54974156985228e-06,285
2019-10-01 12:52:00+02:00,3.6981271303835303e-06,574
2019-10-01 12:53:00+02:00,2.106002114952097e-06,336
2019-10-01 12:54:00+02:00,2.473698072296128e-06,286
2019-10-01 12:55:00+02:00,1.6848679275568212e-06,210
2019-10-01 12:56:00+02:00,3.2892421348223067e-06,538
2019-10-01 12:57:00+02:00,1.2498932842312894e-06,472
2019-10-01 12:58:00+02:00,2.1852908168722108e-06,162
2019-10-01 12:59:00+02:00,2.921611319096639e-06,404
2019-10-01 13:00:00+02:00,2.9912274886951168e-06,434
2019-10-01 13:01:00+02:00,1.3256981970650265e-06,178
2019-10-01 13:02:00+02:00,2.1319204110316717e-06,332
2019-10-01 13:03:00+02:00,2.234077730624474e-06,264
2019-10-01 13:04:00+02:00,2.927294770791535e-06,524
2019-10-01 13:05:00+02:00,3.025464265914724e-06,273
2019-10-01 13:06:00+02:00,2.3140193733385265e-06,204
2019-10-01 13:07:00+02:00,3.333048702269596e-06,177
2019-10-01 13:08:00+02:00,3.0911837522437956e-06,229
2019-10-01 13:09:00+02:00,1.7695287230430033e-06,200
2019-10-01 13:10:00+02:00,0.0,132
2019-10-01 13:11:00+02:00,4.635512135095466e-06,407
2019-10-01 13:12:00+02:00,2.838498997945008e-06,540
2019-10-01 13:13:00+02:00,3.5372956119324586e-06,600
2019-10-01 13:14:00+02:00,1.2242984940727789e-06,289
2019-10-01 13:15:00+02:00,4.10424178630464e-06,316
2019-10-01 13:16:00+02:00,2.078031075204477e-06,397
2019-10-01 13:17:00+02:00,1.7905402552844483e-06,329
2019-10-01 13:18:00+02:00,1.7819006615284524e-06,463
2019-10-01 13:19:00+02:00,2.839922290958965e-06,332
2019-10-01 13:20:00+02:00,2.8065685481417884e-06,252
2019-10-01 13:21:00+02:00,2.0416822262285185e-06,231
2019-10-01 13:22:00+02:00,1.90189640423919e-06,310
2019-10-01 13:23:00+02:00,3.1436532412715064e-06,375
2019-10-01 13:24:00+02:00,1.2026733036074884e-06,196
2019-10-01 13:25:00+02:00,2.624648268453928e-06,449
2019-10-01 13:26:00+02:00,3.791187392413123e-06,684
2019-10-01 13:27:00+02:00,3.6362248029025513e-06,227
2019-10-01 13:28:00+02:00,0.0,98
2019-10-01 13:29:00+02:00,1.944256734601365e-06,546
2019-10-01 13:30:00+02:00,2.73008861775322e-06,216
2019-10-01 13:31:00+02:00,3.9303542341853125e-06,360
2019-10-01 13:32:00+02:00,1.7996317074564519e-06,131
2019-10-01 13:33:00+02:00,2.9338045947065065e-06,241
2019-10-01 13:34:00+02:00,1.6835441991935781e-06,280
2019-10-01 13:35:00+02:00,1.8633207723089669e-06,253
2019-10-01 13:36:00+02:00,1.1119055174069755e-06,318
2019-10-01 13:37:00+02:00,2.3393473736214787e-06,403
2019-10-01 13:38:00+02:00,2.4465290797612085e-06,289
2019-10-01 13:39:00+02:00,1.2317164651306052e-06,287
2019-10-01 13:40:00+02:00,1.6246772397061506e-06,290
2019-10-01 13:41:00+02:00,2.048325112528267e-06,230
2019-10-01 13:42:00+02:00,2.0079855438797427e-06,176
2019-10-01 13:43:00+02:00,1.354216714296385e-06,348
2019-10-01 13:44:00+02:00,3.3659550572850486e-06,245
