bucket,rlop_ask_mean,rlop_bid_mean,vol_bid_mean,vol_ask_mean,spread_mean,imbalance_ob_mean,bid_depth_mean,ask_depth_mean,imb_of,limit_new_bid_count,limit_new_ask_count,cancel_bid_count,cancel_ask_count,trade_count,signed_volume,abs_signed_volume,rlop_ask_mean_lag1,rlop_ask_mean_lag2,rlop_ask_mean_lag5,rlop_bid_mean_lag1,rlop_bid_mean_lag2,rlop_bid_mean_lag5,vol_bid_mean_lag1,vol_bid_mean_lag2,vol_bid_mean_lag5,vol_ask_mean_lag1,vol_ask_mean_lag2,vol_ask_mean_lag5,spread_mean_lag1,spread_mean_lag2,spread_mean_lag5,imbalance_ob_mean_lag1,imbalance_ob_mean_lag2,imbalance_ob_mean_lag5,bid_depth_mean_lag1,bid_depth_mean_lag2,bid_depth_mean_lag5,ask_depth_mean_lag1,ask_depth_mean_lag2,ask_depth_mean_lag5,imb_of_lag1,imb_of_lag2,imb_of_lag5,limit_new_bid_count_lag1,limit_new_bid_count_lag2,limit_new_bid_count_lag5,limit_new_ask_count_lag1,limit_new_ask_count_lag2,limit_new_ask_count_lag5,cancel_bid_count_lag1,cancel_bid_count_lag2,cancel_bid_count_lag5,cancel_ask_count_lag1,cancel_ask_count_lag2,cancel_ask_count_lag5,trade_count_lag1,trade_count_lag2,trade_count_lag5,signed_volume_lag1,signed_volume_lag2,signed_volume_lag5,abs_signed_volume_lag1,abs_signed_volume_lag2,abs_signed_volume_lag5
2019-10-01 14:20:00+00:00,0.0560606060606066,0.046049382716048,4.501769129397725e-06,1.8002330451655042e-06,0.018150113722517,0.0127972727735989,350.2517058377559,369.18423047763457,-0.1883030571555161,291,338,302,387,28.0,-425.0,2257.0,0.0580382775119609,0.0956410256410281,0.0717647058823549,0.0456937799043084,0.038914285714284,0.047801418439714,4.985312533959565e-06,5.513291650966689e-06,4.632355559539782e-06,3.302624649675709e-06,2.3967266172112383e-06,3.427256134724025e-06,0.0201315789473677,0.0187012113055168,0.0229251170046785,-0.028386171846259,-0.0153645837176353,0.0583337151939303,392.6553643724697,427.74764468371467,476.003120124805,439.01265182186233,702.4152086137282,412.0257410296412,-0.148487510982804,0.8087019931939718,0.5500698649278063,423.0,361.0,277.0,513.0,347.0,335.0,467.0,368.0,264.0,573.0,410.0,406.0,75.0,50.0,29.0,-1183.0,6654.0,1181.0,7967.0,8228.0,2147.0
2019-10-01 14:21:00+00:00,0.0440625000000016,0.0355045871559625,3.59374969921937e-06,1.5809740815400727e-06,0.0176271186440686,-0.0694531740805745,424.7009685230024,463.83414043583537,0.324452901998097,198,203,202,223,14.0,341.0,1051.0,0.0560606060606066,0.0580382775119609,0.0516470588235288,0.046049382716048,0.0456937799043084,0.0451955307262551,4.501769129397725e-06,4.985312533959565e-06,5.418579868313753e-06,1.8002330451655042e-06,3.302624649675709e-06,4.12038182146401e-06,0.018150113722517,0.0201315789473677,0.0200835475578405,0.0127972727735989,-0.028386171846259,-0.1943292932882188,350.2517058377559,392.6553643724697,317.4080976863753,369.18423047763457,439.01265182186233,458.4961439588689,-0.1883030571555161,-0.148487510982804,0.1888331242158092,291.0,423.0,329.0,338.0,513.0,406.0,302.0,467.0,357.0,387.0,573.0,464.0,28.0,75.0,72.0,-425.0,-1183.0,1204.0,2257.0,7967.0,6376.0
2019-10-01 14:22:00+00:00,0.0573480662983431,0.0576543209876545,3.721181591980667e-06,3.477318103897345e-06,0.0187542545949627,0.0835271810080299,480.217154526889,373.4792375765827,-0.2630579297245964,329,368,368,404,46.0,-1385.0,5265.0,0.0440625000000016,0.0560606060606066,0.0556923076923092,0.0355045871559625,0.046049382716048,0.0468292682926825,3.59374969921937e-06,4.501769129397725e-06,3.0260100218124657e-06,1.5809740815400727e-06,1.8002330451655042e-06,3.349676279757962e-06,0.0176271186440686,0.018150113722517,0.0212283894449473,-0.0694531740805745,0.0127972727735989,0.0048069685904162,424.7009685230024,350.2517058377559,462.147406733394,463.83414043583537,369.18423047763457,447.25113739763424,0.324452901998097,-0.1883030571555161,-0.6768848384424192,198.0,291.0,212.0,203.0,338.0,309.0,202.0,302.0,235.0,223.0,387.0,343.0,14.0,28.0,15.0,341.0,-425.0,-817.0,1051.0,2257.0,1207.0
2019-10-01 14:23:00+00:00,0.0823636363636385,0.0362015503875968,5.1759323001160805e-06,3.78055407165603e-06,0.0225376884422079,-0.026804531175015,590.7788944723618,539.7010050251256,0.6526315789473685,272,291,280,351,31.0,1736.0,2660.0,0.0573480662983431,0.0440625000000016,0.0956410256410281,0.0576543209876545,0.0355045871559625,0.038914285714284,3.721181591980667e-06,3.59374969921937e-06,5.513291650966689e-06,3.477318103897345e-06,1.5809740815400727e-06,2.3967266172112383e-06,0.0187542545949627,0.0176271186440686,0.0187012113055168,0.0835271810080299,-0.0694531740805745,-0.0153645837176353,480.217154526889,424.7009685230024,427.74764468371467,373.4792375765827,463.83414043583537,702.4152086137282,-0.2630579297245964,0.324452901998097,0.8087019931939718,329.0,198.0,361.0,368.0,203.0,347.0,368.0,202.0,368.0,404.0,223.0,410.0,46.0,14.0,50.0,-1385.0,341.0,6654.0,5265.0,1051.0,8228.0
2019-10-01 14:24:00+00:00,0.0628834355828237,0.0364028776978402,4.986052394692288e-06,6.91751416192425e-06,0.0214567266495282,0.0799742378371139,451.7540702656384,321.0162810625536,0.5833801235261089,289,272,299,307,22.0,1039.0,1781.0,0.0823636363636385,0.0573480662983431,0.0580382775119609,0.0362015503875968,0.0576543209876545,0.0456937799043084,5.1759323001160805e-06,3.721181591980667e-06,4.985312533959565e-06,3.78055407165603e-06,3.477318103897345e-06,3.302624649675709e-06,0.0225376884422079,0.0187542545949627,0.0201315789473677,-0.026804531175015,0.0835271810080299,-0.028386171846259,590.7788944723618,480.217154526889,392.6553643724697,539.7010050251256,373.4792375765827,439.01265182186233,0.6526315789473685,-0.2630579297245964,-0.148487510982804,272.0,329.0,423.0,291.0,368.0,513.0,280.0,368.0,467.0,351.0,404.0,573.0,31.0,46.0,75.0,1736.0,-1385.0,-1183.0,2660.0,5265.0,7967.0
2019-10-01 14:25:00+00:00,0.067948717948717,0.0474999999999996,4.587513789317596e-06,4.789840681047725e-06,0.022987124463517,0.0693759482761043,486.33991416309016,396.587982832618,0.2641747165056698,246,312,278,328,45.0,1258.0,4762.0,0.0628834355828237,0.0823636363636385,0.0560606060606066,0.0364028776978402,0.0362015503875968,0.046049382716048,4.986052394692288e-06,5.1759323001160805e-06,4.501769129397725e-06,6.91751416192425e-06,3.78055407165603e-06,1.8002330451655042e-06,0.0214567266495282,0.0225376884422079,0.018150113722517,0.0799742378371139,-0.026804531175015,0.0127972727735989,451.7540702656384,590.7788944723618,350.2517058377559,321.0162810625536,539.7010050251256,369.18423047763457,0.5833801235261089,0.6526315789473685,-0.1883030571555161,289.0,272.0,291.0,272.0,291.0,338.0,299.0,280.0,302.0,307.0,351.0,387.0,22.0,31.0,28.0,1039.0,1736.0,-425.0,1781.0,2660.0,2257.0
2019-10-01 14:26:00+00:00,0.0504142011834325,0.0571532846715324,4.361943050168869e-06,3.837765272273642e-06,0.019574155653451,-0.0719866249584872,428.7099853157122,425.2466960352423,-0.1860768672951414,278,362,329,393,67.0,-1283.0,6895.0,0.067948717948717,0.0628834355828237,0.0440625000000016,0.0474999999999996,0.0364028776978402,0.0355045871559625,4.587513789317596e-06,4.986052394692288e-06,3.59374969921937e-06,4.789840681047725e-06,6.91751416192425e-06,1.5809740815400727e-06,0.022987124463517,0.0214567266495282,0.0176271186440686,0.0693759482761043,0.0799742378371139,-0.0694531740805745,486.33991416309016,451.7540702656384,424.7009685230024,396.587982832618,321.0162810625536,463.83414043583537,0.2641747165056698,0.5833801235261089,0.324452901998097,246.0,289.0,198.0,312.0,272.0,203.0,278.0,299.0,202.0,328.0,307.0,223.0,45.0,22.0,14.0,1258.0,1039.0,341.0,4762.0,1781.0,1051.0
2019-10-01 14:27:00+00:00,0.05462962962963,0.0635164835164847,3.2894867542149685e-06,3.4384410362504403e-06,0.0182641509433964,0.179078035116401,732.7559748427673,409.7345911949686,-0.2345679012345679,159,224,170,242,16.0,-494.0,2106.0,0.0504142011834325,0.067948717948717,0.0573480662983431,0.0571532846715324,0.0474999999999996,0.0576543209876545,4.361943050168869e-06,4.587513789317596e-06,3.721181591980667e-06,3.837765272273642e-06,4.789840681047725e-06,3.477318103897345e-06,0.019574155653451,0.022987124463517,0.0187542545949627,-0.0719866249584872,0.0693759482761043,0.0835271810080299,428.7099853157122,486.33991416309016,480.217154526889,425.2466960352423,396.587982832618,373.4792375765827,-0.1860768672951414,0.2641747165056698,-0.2630579297245964,278.0,246.0,329.0,362.0,312.0,368.0,329.0,278.0,368.0,393.0,328.0,404.0,67.0,45.0,46.0,-1283.0,1258.0,-1385.0,6895.0,4762.0,5265.0
2019-10-01 14:28:00+00:00,0.0257291666666688,0.0364130434782646,1.8307581929247356e-06,3.432018799253513e-06,0.0189220404234828,-0.0058145007856496,494.1000962463908,487.5505293551492,-0.3982300884955752,215,276,231,317,14.0,-495.0,1243.0,0.05462962962963,0.0504142011834325,0.0823636363636385,0.0635164835164847,0.0571532846715324,0.0362015503875968,3.2894867542149685e-06,4.361943050168869e-06,5.1759323001160805e-06,3.4384410362504403e-06,3.837765272273642e-06,3.78055407165603e-06,0.0182641509433964,0.019574155653451,0.0225376884422079,0.179078035116401,-0.0719866249584872,-0.026804531175015,732.7559748427673,428.7099853157122,590.7788944723618,409.7345911949686,425.2466960352423,539.7010050251256,-0.2345679012345679,-0.1860768672951414,0.6526315789473685,159.0,278.0,272.0,224.0,362.0,291.0,170.0,329.0,280.0,242.0,393.0,351.0,16.0,67.0,31.0,-494.0,-1283.0,1736.0,2106.0,6895.0,2660.0
2019-10-01 14:29:00+00:00,0.047227722772278,0.0447872340425556,3.765420789678458e-06,3.388432682320697e-06,0.0189757127771903,0.0069570939949631,463.883843717001,443.922914466737,-0.2640449438202247,216,229,227,275,42.0,-752.0,2848.0,0.0257291666666688,0.05462962962963,0.0628834355828237,0.0364130434782646,0.0635164835164847,0.0364028776978402,1.8307581929247356e-06,3.2894867542149685e-06,4.986052394692288e-06,3.432018799253513e-06,3.4384410362504403e-06,6.91751416192425e-06,0.0189220404234828,0.0182641509433964,0.0214567266495282,-0.0058145007856496,0.179078035116401,0.0799742378371139,494.1000962463908,732.7559748427673,451.7540702656384,487.5505293551492,409.7345911949686,321.0162810625536,-0.3982300884955752,-0.2345679012345679,0.5833801235261089,215.0,159.0,289.0,276.0,224.0,272.0,231.0,170.0,299.0,317.0,242.0,307.0,14.0,16.0,22.0,-495.0,-494.0,1039.0,1243.0,2106.0,1781.0
2019-10-01 14:30:00+00:00,0.0495000000000027,0.0690825688073386,1.7606890196473803e-06,3.656154253971412e-06,0.0168564920273337,-0.1522515302086604,399.1036446469248,516.0876993166287,-0.320251758607923,190,231,194,263,21.0,-865.0,2701.0,0.047227722772278,0.0257291666666688,0.067948717948717,0.0447872340425556,0.0364130434782646,0.0474999999999996,3.765420789678458e-06,1.8307581929247356e-06,4.587513789317596e-06,3.388432682320697e-06,3.432018799253513e-06,4.789840681047725e-06,0.0189757127771903,0.0189220404234828,0.022987124463517,0.0069570939949631,-0.0058145007856496,0.0693759482761043,463.883843717001,494.1000962463908,486.33991416309016,443.922914466737,487.5505293551492,396.587982832618,-0.2640449438202247,-0.3982300884955752,0.2641747165056698,216.0,215.0,246.0,229.0,276.0,312.0,227.0,231.0,278.0,275.0,317.0,328.0,42.0,14.0,45.0,-752.0,-495.0,1258.0,2848.0,1243.0,4762.0
2019-10-01 14:31:00+00:00,0.05712,0.0450862068965527,2.255960433704744e-06,3.38328350691537e-06,0.018273244781784,0.0345757048129813,494.0246679316888,422.2590132827325,0.3898454746136865,273,216,272,293,19.0,883.0,2265.0,0.0495000000000027,0.047227722772278,0.0504142011834325,0.0690825688073386,0.0447872340425556,0.0571532846715324,1.7606890196473803e-06,3.765420789678458e-06,4.361943050168869e-06,3.656154253971412e-06,3.388432682320697e-06,3.837765272273642e-06,0.0168564920273337,0.0189757127771903,0.019574155653451,-0.1522515302086604,0.0069570939949631,-0.0719866249584872,399.1036446469248,463.883843717001,428.7099853157122,516.0876993166287,443.922914466737,425.2466960352423,-0.320251758607923,-0.2640449438202247,-0.1860768672951414,190.0,216.0,278.0,231.0,229.0,362.0,194.0,227.0,329.0,263.0,275.0,393.0,21.0,42.0,67.0,-865.0,-752.0,-1283.0,2701.0,2848.0,6895.0
2019-10-01 14:32:00+00:00,0.0407826086956515,0.053999999999999,2.749804560889207e-06,6.152316037737995e-06,0.020286343612337,-0.0686131549595656,490.1552863436123,585.8777533039647,-0.8964076858813701,173,260,218,257,22.0,-1073.0,1197.0,0.05712,0.0495000000000027,0.05462962962963,0.0450862068965527,0.0690825688073386,0.0635164835164847,2.255960433704744e-06,1.7606890196473803e-06,3.2894867542149685e-06,3.38328350691537e-06,3.656154253971412e-06,3.4384410362504403e-06,0.018273244781784,0.0168564920273337,0.0182641509433964,0.0345757048129813,-0.1522515302086604,0.179078035116401,494.0246679316888,399.1036446469248,732.7559748427673,422.2590132827325,516.0876993166287,409.7345911949686,0.3898454746136865,-0.320251758607923,-0.2345679012345679,273.0,190.0,159.0,216.0,231.0,224.0,272.0,194.0,170.0,293.0,263.0,242.0,19.0,21.0,16.0,883.0,-865.0,-494.0,2265.0,2701.0,2106.0
2019-10-01 14:33:00+00:00,0.0680745341614915,0.0498529411764687,3.0242441032454e-06,4.624872833340239e-06,0.0162677636499624,-0.145326308703115,337.322363500374,473.2004487658938,0.5268077790910067,279,333,307,418,107.0,4903.0,9307.0,0.0407826086956515,0.05712,0.0257291666666688,0.053999999999999,0.0450862068965527,0.0364130434782646,2.749804560889207e-06,2.255960433704744e-06,1.8307581929247356e-06,6.152316037737995e-06,3.38328350691537e-06,3.432018799253513e-06,0.020286343612337,0.018273244781784,0.0189220404234828,-0.0686131549595656,0.0345757048129813,-0.0058145007856496,490.1552863436123,494.0246679316888,494.1000962463908,585.8777533039647,422.2590132827325,487.5505293551492,-0.8964076858813701,0.3898454746136865,-0.3982300884955752,173.0,273.0,215.0,260.0,216.0,276.0,218.0,272.0,231.0,257.0,293.0,317.0,22.0,19.0,14.0,-1073.0,883.0,-495.0,1197.0,2265.0,1243.0
2019-10-01 14:34:00+00:00,0.0560818713450311,0.027394366197183,3.021077109736617e-06,7.661529013504646e-06,0.0176641883519195,0.0823681816449399,515.962205700124,456.4640644361834,0.6649667748416009,368,383,350,513,195.0,12909.0,19413.0,0.0680745341614915,0.0407826086956515,0.047227722772278,0.0498529411764687,0.053999999999999,0.0447872340425556,3.0242441032454e-06,2.749804560889207e-06,3.765420789678458e-06,4.624872833340239e-06,6.152316037737995e-06,3.388432682320697e-06,0.0162677636499624,0.020286343612337,0.0189757127771903,-0.145326308703115,-0.0686131549595656,0.0069570939949631,337.322363500374,490.1552863436123,463.883843717001,473.2004487658938,585.8777533039647,443.922914466737,0.5268077790910067,-0.8964076858813701,-0.2640449438202247,279.0,173.0,216.0,333.0,260.0,229.0,307.0,218.0,227.0,418.0,257.0,275.0,107.0,22.0,42.0,4903.0,-1073.0,-752.0,9307.0,1197.0,2848.0
2019-10-01 14:35:00+00:00,0.0550485436893202,0.0310465116279051,3.764431732827637e-06,3.88894230912057e-06,0.0211708860759513,0.009926090078961,601.6909282700421,518.8997890295359,-0.4305652477320307,196,273,198,281,13.0,-617.0,1433.0,0.0560818713450311,0.0680745341614915,0.0495000000000027,0.027394366197183,0.0498529411764687,0.0690825688073386,3.021077109736617e-06,3.0242441032454e-06,1.7606890196473803e-06,7.661529013504646e-06,4.624872833340239e-06,3.656154253971412e-06,0.0176641883519195,0.0162677636499624,0.0168564920273337,0.0823681816449399,-0.145326308703115,-0.1522515302086604,515.962205700124,337.322363500374,399.1036446469248,456.4640644361834,473.2004487658938,516.0876993166287,0.6649667748416009,0.5268077790910067,-0.320251758607923,368.0,279.0,190.0,383.0,333.0,231.0,350.0,307.0,194.0,513.0,418.0,263.0,195.0,107.0,21.0,12909.0,4903.0,-865.0,19413.0,9307.0,2701.0
2019-10-01 14:36:00+00:00,0.0428865979381451,0.0291891891891895,3.8811588188148056e-06,3.5821532732764114e-06,0.0157089084065204,-0.0424272636741544,481.07779171894606,560.2346298619824,-0.2690548780487805,168,208,194,227,33.0,-706.0,2624.0,0.0550485436893202,0.0560818713450311,0.05712,0.0310465116279051,0.027394366197183,0.0450862068965527,3.764431732827637e-06,3.021077109736617e-06,2.255960433704744e-06,3.88894230912057e-06,7.661529013504646e-06,3.38328350691537e-06,0.0211708860759513,0.0176641883519195,0.018273244781784,0.009926090078961,0.0823681816449399,0.0345757048129813,601.6909282700421,515.962205700124,494.0246679316888,518.8997890295359,456.4640644361834,422.2590132827325,-0.4305652477320307,0.6649667748416009,0.3898454746136865,196.0,368.0,273.0,273.0,383.0,216.0,198.0,350.0,272.0,281.0,513.0,293.0,13.0,195.0,19.0,-617.0,12909.0,883.0,1433.0,19413.0,2265.0
2019-10-01 14:37:00+00:00,0.0371999999999971,0.0590123456790123,3.4272715459778803e-06,3.3042631839780865e-06,0.017016460905347,0.2254087677771061,793.3816872427983,450.1512345679012,-0.1988598991449243,250,229,239,254,47.0,-907.0,4561.0,0.0428865979381451,0.0550485436893202,0.0407826086956515,0.0291891891891895,0.0310465116279051,0.053999999999999,3.8811588188148056e-06,3.764431732827637e-06,2.749804560889207e-06,3.5821532732764114e-06,3.88894230912057e-06,6.152316037737995e-06,0.0157089084065204,0.0211708860759513,0.020286343612337,-0.0424272636741544,0.009926090078961,-0.0686131549595656,481.07779171894606,601.6909282700421,490.1552863436123,560.2346298619824,518.8997890295359,585.8777533039647,-0.2690548780487805,-0.4305652477320307,-0.8964076858813701,168.0,196.0,173.0,208.0,273.0,260.0,194.0,198.0,218.0,227.0,281.0,257.0,33.0,13.0,22.0,-706.0,-617.0,-1073.0,2624.0,1433.0,1197.0
2019-10-01 14:38:00+00:00,0.0467027027027034,0.0637600000000012,2.7520734235790624e-06,4.4170222963384056e-06,0.0168472306755915,0.2824773392144671,974.9184418746196,463.0626902008521,-0.5228114301683784,368,427,416,431,116.0,-7483.0,14313.0,0.0371999999999971,0.0428865979381451,0.0680745341614915,0.0590123456790123,0.0291891891891895,0.0498529411764687,3.4272715459778803e-06,3.8811588188148056e-06,3.0242441032454e-06,3.3042631839780865e-06,3.5821532732764114e-06,4.624872833340239e-06,0.017016460905347,0.0157089084065204,0.0162677636499624,0.2254087677771061,-0.0424272636741544,-0.145326308703115,793.3816872427983,481.07779171894606,337.322363500374,450.1512345679012,560.2346298619824,473.2004487658938,-0.1988598991449243,-0.2690548780487805,0.5268077790910067,250.0,168.0,279.0,229.0,208.0,333.0,239.0,194.0,307.0,254.0,227.0,418.0,47.0,33.0,107.0,-907.0,-706.0,4903.0,4561.0,2624.0,9307.0
2019-10-01 14:39:00+00:00,0.0544444444444444,0.0500704225352121,3.2644175076261425e-06,3.481446137952925e-06,0.0179159049360139,0.2105957348138966,705.2029250457039,379.0950639853748,-0.4676557863501484,293,242,276,281,39.0,-1576.0,3370.0,0.0467027027027034,0.0371999999999971,0.0560818713450311,0.0637600000000012,0.0590123456790123,0.027394366197183,2.7520734235790624e-06,3.4272715459778803e-06,3.021077109736617e-06,4.4170222963384056e-06,3.3042631839780865e-06,7.661529013504646e-06,0.0168472306755915,0.017016460905347,0.0176641883519195,0.2824773392144671,0.2254087677771061,0.0823681816449399,974.9184418746196,793.3816872427983,515.962205700124,463.0626902008521,450.1512345679012,456.4640644361834,-0.5228114301683784,-0.1988598991449243,0.6649667748416009,368.0,250.0,368.0,427.0,229.0,383.0,416.0,239.0,350.0,431.0,254.0,513.0,116.0,47.0,195.0,-7483.0,-907.0,12909.0,14313.0,4561.0,19413.0
2019-10-01 14:40:00+00:00,0.0518548387096782,0.0503947368421042,2.2354202521453924e-06,3.2508582847168943e-06,0.0177730375426622,-0.0956374135294094,426.35921501706486,489.4795221843003,-0.3092053501180173,250,317,275,328,33.0,-786.0,2542.0,0.0544444444444444,0.0467027027027034,0.0550485436893202,0.0500704225352121,0.0637600000000012,0.0310465116279051,3.2644175076261425e-06,2.7520734235790624e-06,3.764431732827637e-06,3.481446137952925e-06,4.4170222963384056e-06,3.88894230912057e-06,0.0179159049360139,0.0168472306755915,0.0211708860759513,0.2105957348138966,0.2824773392144671,0.009926090078961,705.2029250457039,974.9184418746196,601.6909282700421,379.0950639853748,463.0626902008521,518.8997890295359,-0.4676557863501484,-0.5228114301683784,-0.4305652477320307,293.0,368.0,196.0,242.0,427.0,273.0,276.0,416.0,198.0,281.0,431.0,281.0,39.0,116.0,13.0,-1576.0,-7483.0,-617.0,3370.0,14313.0,1433.0
2019-10-01 14:41:00+00:00,0.0694545454545438,0.0458333333333337,2.4324303770372828e-06,3.647965067261696e-06,0.0177630234933621,0.0787487241336607,485.54545454545456,423.24208375893767,-0.518628912071535,213,261,247,258,16.0,-696.0,1342.0,0.0518548387096782,0.0544444444444444,0.0428865979381451,0.0503947368421042,0.0500704225352121,0.0291891891891895,2.2354202521453924e-06,3.2644175076261425e-06,3.8811588188148056e-06,3.2508582847168943e-06,3.481446137952925e-06,3.5821532732764114e-06,0.0177730375426622,0.0179159049360139,0.0157089084065204,-0.0956374135294094,0.2105957348138966,-0.0424272636741544,426.35921501706486,705.2029250457039,481.07779171894606,489.4795221843003,379.0950639853748,560.2346298619824,-0.3092053501180173,-0.4676557863501484,-0.2690548780487805,250.0,293.0,168.0,317.0,242.0,208.0,275.0,276.0,194.0,328.0,281.0,227.0,33.0,39.0,33.0,-786.0,-1576.0,-706.0,2542.0,3370.0,2624.0
2019-10-01 14:42:00+00:00,0.0666086956521726,0.0641780821917798,2.8071438256343623e-06,2.9030274131389115e-06,0.0175142160844836,0.1263801767904788,799.6953696181965,420.45247766043866,-0.5280394795872588,236,363,243,389,26.0,-1177.0,2229.0,0.0694545454545438,0.0518548387096782,0.0371999999999971,0.0458333333333337,0.0503947368421042,0.0590123456790123,2.4324303770372828e-06,2.2354202521453924e-06,3.4272715459778803e-06,3.647965067261696e-06,3.2508582847168943e-06,3.3042631839780865e-06,0.0177630234933621,0.0177730375426622,0.017016460905347,0.0787487241336607,-0.0956374135294094,0.2254087677771061,485.54545454545456,426.35921501706486,793.3816872427983,423.24208375893767,489.4795221843003,450.1512345679012,-0.518628912071535,-0.3092053501180173,-0.1988598991449243,213.0,250.0,250.0,261.0,317.0,229.0,247.0,275.0,239.0,258.0,328.0,254.0,16.0,33.0,47.0,-696.0,-786.0,-907.0,1342.0,2542.0,4561.0
2019-10-01 14:43:00+00:00,0.0509836065573766,0.0665000000000013,3.0158220539660824e-06,4.291139603317956e-06,0.0191289537712888,0.1662489063727767,779.4559610705596,416.4311435523114,-0.5362521446273114,455,530,525,545,135.0,-8439.0,15737.0,0.0666086956521726,0.0694545454545438,0.0467027027027034,0.0641780821917798,0.0458333333333337,0.0637600000000012,2.8071438256343623e-06,2.4324303770372828e-06,2.7520734235790624e-06,2.9030274131389115e-06,3.647965067261696e-06,4.4170222963384056e-06,0.0175142160844836,0.0177630234933621,0.0168472306755915,0.1263801767904788,0.0787487241336607,0.2824773392144671,799.6953696181965,485.54545454545456,974.9184418746196,420.45247766043866,423.24208375893767,463.0626902008521,-0.5280394795872588,-0.518628912071535,-0.5228114301683784,236.0,213.0,368.0,363.0,261.0,427.0,243.0,247.0,416.0,389.0,258.0,431.0,26.0,16.0,116.0,-1177.0,-696.0,-7483.0,2229.0,1342.0,14313.0
2019-10-01 14:44:00+00:00,0.0364245810055848,0.049555555555556,2.3361951130952706e-06,4.752486715301892e-06,0.018155405405407,0.0192070040572531,526.2966216216216,508.545945945946,0.2691595705294335,277,433,308,462,88.0,2908.0,10804.0,0.0509836065573766,0.0666086956521726,0.0544444444444444,0.0665000000000013,0.0641780821917798,0.0500704225352121,3.0158220539660824e-06,2.8071438256343623e-06,3.2644175076261425e-06,4.291139603317956e-06,2.9030274131389115e-06,3.481446137952925e-06,0.0191289537712888,0.0175142160844836,0.0179159049360139,0.1662489063727767,0.1263801767904788,0.2105957348138966,779.4559610705596,799.6953696181965,705.2029250457039,416.4311435523114,420.45247766043866,379.0950639853748,-0.5362521446273114,-0.5280394795872588,-0.4676557863501484,455.0,236.0,293.0,530.0,363.0,242.0,525.0,243.0,276.0,545.0,389.0,281.0,135.0,26.0,39.0,-8439.0,-1177.0,-1576.0,15737.0,2229.0,3370.0
2019-10-01 14:45:00+00:00,0.0532539682539645,0.0372641509433986,1.8852605560420463e-06,3.880939020007814e-06,0.0188744186046536,0.0163102483344062,805.7023255813954,646.2362790697674,0.3926623698562221,246,279,245,305,26.0,1584.0,4034.0,0.0364245810055848,0.0509836065573766,0.0518548387096782,0.049555555555556,0.0665000000000013,0.0503947368421042,2.3361951130952706e-06,3.0158220539660824e-06,2.2354202521453924e-06,4.752486715301892e-06,4.291139603317956e-06,3.2508582847168943e-06,0.018155405405407,0.0191289537712888,0.0177730375426622,0.0192070040572531,0.1662489063727767,-0.0956374135294094,526.2966216216216,779.4559610705596,426.35921501706486,508.545945945946,416.4311435523114,489.4795221843003,0.2691595705294335,-0.5362521446273114,-0.3092053501180173,277.0,455.0,250.0,433.0,530.0,317.0,308.0,525.0,275.0,462.0,545.0,328.0,88.0,135.0,33.0,2908.0,-8439.0,-786.0,10804.0,15737.0,2542.0
2019-10-01 14:46:00+00:00,0.0654054054054045,0.0629166666666674,2.00057920448434e-06,2.400488350875503e-06,0.0172259507829991,-0.0479755450916336,582.8467561521253,511.4026845637584,-0.6121551379448221,145,287,199,263,16.0,-1531.0,2501.0,0.0532539682539645,0.0364245810055848,0.0694545454545438,0.0372641509433986,0.049555555555556,0.0458333333333337,1.8852605560420463e-06,2.3361951130952706e-06,2.4324303770372828e-06,3.880939020007814e-06,4.752486715301892e-06,3.647965067261696e-06,0.0188744186046536,0.018155405405407,0.0177630234933621,0.0163102483344062,0.0192070040572531,0.0787487241336607,805.7023255813954,526.2966216216216,485.54545454545456,646.2362790697674,508.545945945946,423.24208375893767,0.3926623698562221,0.2691595705294335,-0.518628912071535,246.0,277.0,213.0,279.0,433.0,261.0,245.0,308.0,247.0,305.0,462.0,258.0,26.0,88.0,16.0,1584.0,2908.0,-696.0,4034.0,10804.0,1342.0
2019-10-01 14:47:00+00:00,0.0519780219780212,0.059056603773585,3.5668711643990653e-06,2.451741274236916e-06,0.0199813084112158,0.1151500247627476,773.1551401869159,550.514953271028,-0.6168515275345398,224,294,228,324,55.0,-6340.0,10278.0,0.0654054054054045,0.0532539682539645,0.0666086956521726,0.0629166666666674,0.0372641509433986,0.0641780821917798,2.00057920448434e-06,1.8852605560420463e-06,2.8071438256343623e-06,2.400488350875503e-06,3.880939020007814e-06,2.9030274131389115e-06,0.0172259507829991,0.0188744186046536,0.0175142160844836,-0.0479755450916336,0.0163102483344062,0.1263801767904788,582.8467561521253,805.7023255813954,799.6953696181965,511.4026845637584,646.2362790697674,420.45247766043866,-0.6121551379448221,0.3926623698562221,-0.5280394795872588,145.0,246.0,236.0,287.0,279.0,363.0,199.0,245.0,243.0,263.0,305.0,389.0,16.0,26.0,26.0,-1531.0,1584.0,-1177.0,2501.0,4034.0,2229.0
