43092,PriceUpdate,0,1,1569913210224487347,[1,{14,1110491,85.2,28843,1286,1}]
43101,PriceUpdate,0,1,1569913210274489092,[1,{14,1110491,85.33,27139,622,2}]
43118,PriceUpdate,0,1,1569913210324492246,[1,{14,1110491,85.28,28741,1123,2}]
43183,PriceUpdate,0,1,1569913210374493110,[1,{14,1110491,85.25,28325,110,2}]
43703,PriceUpdate,0,1,1569913211924550098,[1,{14,1110491,85.25,28237,198,2}]
43870,PriceUpdate,0,1,1569913212124554682,[1,{14,1110491,85.25,28196,239,2}]
46266,PriceUpdate,0,1,1569913218178966266,[1,{26,1110491,85.25,28196,239,2}]
5991549,PriceUpdate,0,1,1569943800101021257,[1,{14,1110491,86,119356,56976,2}]
5991911,PriceUpdate,0,1,1569943800151024589,[1,{14,1110491,86,119356,57459,2}]
5992179,PriceUpdate,0,1,1569943800201113609,[1,{14,1110491,86,119356,57524,2}]
5992515,PriceUpdate,0,1,1569943800251116573,[1,{14,1110491,86,119356,58050,2}]
5992952,PriceUpdate,0,1,1569943800351187208,[1,{14,1110491,86,119356,57950,2}]
5993120,PriceUpdate,0,1,1569943800401191392,[1,{14,1110491,86,122182,63665,2}]
5993400,PriceUpdate,0,1,1569943800551200389,[1,{14,1110491,86,125068,60737,2}]
5993493,PriceUpdate,0,1,1569943800601209092,[1,{14,1110491,86,125109,60765,2}]
5994708,PriceUpdate,0,1,1569943801151348274,[1,{14,1110491,86,125109,60865,2}]
5994761,PriceUpdate,0,1,1569943801201353729,[1,{14,1110491,86,126556,59018,2}]
5994814,PriceUpdate,0,1,1569943801251355754,[1,{14,1110491,86,126556,59090,2}]
5994896,PriceUpdate,0,1,1569943801301435113,[1,{14,1110491,86,126556,59490,2}]
5994921,PriceUpdate,0,1,1569943801351439782,[1,{14,1110491,86,126576,59470,2}]
5995134,PriceUpdate,0,1,1569943801651865868,[1,{14,1110491,86,126576,59268,2}]
5995181,PriceUpdate,0,1,1569943801751942930,[1,{14,1110491,86,126576,57528,2}]
5995350,PriceUpdate,0,1,1569943801901951302,[1,{14,1110491,86,126576,57373,2}]
5995479,PriceUpdate,0,1,1569943801951959383,[1,{14,1110491,86,126576,57438,2}]
5995683,PriceUpdate,0,1,1569943802051962696,[1,{14,1110491,86,127322,55796,2}]
5995861,PriceUpdate,0,1,1569943802101974852,[1,{14,1110491,86,127322,54995,2}]
5995987,PriceUpdate,0,1,1569943802202048456,[1,{14,1110491,86,127322,55095,2}]
5996008,PriceUpdate,0,1,1569943802252050835,[1,{14,1110491,86,127322,55872,2}]
5996111,PriceUpdate,0,1,1569943802602065861,[1,{14,1110491,86,127322,55961,2}]
5996143,PriceUpdate,0,1,1569943802652067271,[1,{14,1110491,86,127322,55639,2}]
5996205,PriceUpdate,0,1,1569943802852075351,[1,{14,1110491,86,127322,44524,2}]
5996455,PriceUpdate,0,1,1569943803002082530,[1,{14,1110491,86,127322,46392,2}]
5996650,PriceUpdate,0,1,1569943803052085504,[1,{14,1110491,86,127322,45452,2}]
5996833,PriceUpdate,0,1,1569943803102088804,[1,{14,1110491,86,127322,44289,2}]
5996901,PriceUpdate,0,1,1569943803152091476,[1,{14,1110491,86,127322,44205,2}]
5996935,PriceUpdate,0,1,1569943803202094526,[1,{14,1110491,86,127322,48148,2}]
5997013,PriceUpdate,0,1,1569943803302098126,[1,{14,1110491,86,127322,49644,2}]
