trade_time_paris,t_seconds,t_seconds_jitter,MiFIDPrice,MiFIDQuantity,Venue
2019-10-01 09:12:11.179693+02:00,712.990127,712.99013,85.08,80.0,XPAR
2019-10-01 09:12:11.188528+02:00,712.998962,712.998962,85.1,84.0,XPAR
2019-10-01 09:12:11.188602+02:00,712.999036,712.999036,85.1,70.0,XPAR
2019-10-01 09:12:11.188602+02:00,712.999036,712.999037,85.1,66.0,XPAR
2019-10-01 09:12:11.188602+02:00,712.999036,712.999038,85.1,26.0,XPAR
2019-10-01 09:12:16.110908+02:00,717.921342,717.921342,85.09,60.0,XPAR
2019-10-01 09:12:16.410741+02:00,718.221175,718.221175,85.1,57.0,XPAR
2019-10-01 09:12:16.410795+02:00,718.221229,718.221229,85.1,8.0,XPAR
2019-10-01 09:12:40.972179+02:00,742.782613,742.782613,85.08,50.0,XPAR
2019-10-01 09:12:40.972375+02:00,742.782809,742.782809,85.08,70.0,XPAR
2019-10-01 09:12:46.191821+02:00,748.002255,748.002255,85.06,37.0,XPAR
2019-10-01 09:12:46.191821+02:00,748.002255,748.002256,85.06,13.0,XPAR
2019-10-01 09:12:46.191821+02:00,748.002255,748.002257,85.06,65.0,XPAR
2019-10-01 09:13:07.923510+02:00,769.733944,769.733944,85.07,215.0,XPAR
2019-10-01 09:13:07.924211+02:00,769.734645,769.734645,85.08,73.0,XPAR
2019-10-01 09:13:14.016489+02:00,775.826923,775.826923,85.07,16.0,XPAR
2019-10-01 09:13:32.093730+02:00,793.904164,793.904164,85.05,13.0,XPAR
2019-10-01 09:13:56.029035+02:00,817.839469,817.839469,85.08,28.0,XPAR
2019-10-01 09:13:56.029733+02:00,817.840167,817.840167,85.09,13.0,XPAR
2019-10-01 09:14:12.074433+02:00,833.884867,833.884867,85.08,36.0,XPAR
2019-10-01 09:14:12.078761+02:00,833.889195,833.889195,85.09,74.0,XPAR
2019-10-01 09:14:12.083201+02:00,833.893635,833.893635,85.1,94.0,XPAR
2019-10-01 09:14:44.712594+02:00,866.523028,866.523028,85.0,26.0,XPAR
2019-10-01 09:14:44.801445+02:00,866.611879,866.611879,85.0,55.0,XPAR
2019-10-01 09:14:53.598346+02:00,875.40878,875.40878,84.99,36.0,XPAR
2019-10-01 09:14:53.598514+02:00,875.408948,875.408948,84.99,9.0,XPAR
2019-10-01 09:14:53.682522+02:00,875.492956,875.492956,85.0,46.0,XPAR
2019-10-01 09:15:10.784699+02:00,892.595133,892.595133,85.01,163.0,XPAR
2019-10-01 09:15:10.784699+02:00,892.595133,892.595134,85.01,39.0,XPAR
2019-10-01 09:15:10.784699+02:00,892.595133,892.595135,85.01,39.0,XPAR
2019-10-01 09:15:10.784852+02:00,892.595286,892.595286,85.01,20.0,XPAR
2019-10-01 09:15:15.493257+02:00,897.303691,897.303691,85.02,59.0,XPAR
2019-10-01 09:15:15.493257+02:00,897.303691,897.303692,85.02,41.0,XPAR
2019-10-01 09:15:27.982284+02:00,909.792718,909.792718,84.99,73.0,XPAR
2019-10-01 09:15:33.812617+02:00,915.623051,915.623051,85.01,163.0,XPAR
2019-10-01 09:15:33.812617+02:00,915.623051,915.623052,85.01,59.0,XPAR
2019-10-01 09:15:33.812617+02:00,915.623051,915.623053,85.01,13.0,XPAR
2019-10-01 09:15:33.824223+02:00,915.634657,915.634657,85.01,16.0,XPAR
2019-10-01 09:15:33.824268+02:00,915.634702,915.634702,85.01,41.0,XPAR
2019-10-01 09:15:33.825136+02:00,915.63557,915.63557,85.02,24.0,XPAR
2019-10-01 09:15:33.825136+02:00,915.63557,915.635571,85.02,59.0,XPAR
2019-10-01 09:15:34.108030+02:00,915.918464,915.918464,85.02,125.0,XPAR
2019-10-01 09:15:34.108030+02:00,915.918464,915.918465,85.02,3.0,XPAR
2019-10-01 09:15:34.988158+02:00,916.798592,916.798592,85.06,170.0,XPAR
2019-10-01 09:15:34.988158+02:00,916.798592,916.798593,85.06,69.0,XPAR
2019-10-01 09:15:34.988158+02:00,916.798592,916.798594,85.06,100.0,XPAR
2019-10-01 09:15:34.988158+02:00,916.798592,916.798595,85.06,140.0,XPAR
2019-10-01 09:15:34.988158+02:00,916.798592,916.798596,85.09,170.0,XPAR
2019-10-01 09:15:34.988158+02:00,916.798592,916.798597,85.04,18.0,XPAR
2019-10-01 09:15:34.988158+02:00,916.798592,916.798598,85.04,170.0,XPAR
